gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_monthly_spend,services_count,is_new_customer,high_value_customer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,31,1,0,20.4,609.1,19.034375,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0,30,1,1,90.5,2595.85,83.73709677419355,3,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1,1,1,60,1,1,93.25,5774.55,94.66475409836066,3,0,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,72,1,0,66.85,4758.8,65.18904109589042,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,4,1,1,20.7,83.75,16.75,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,4,1,1,69.55,284.9,56.98,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,25,1,1,99.5,2369.05,91.1173076923077,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,70,1,1,76.95,5289.8,74.50422535211268,4,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,1,1,1,20.45,20.45,10.225,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,19,1,0,19.9,367.55,18.3775,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,1,1,0,19.5,19.5,9.75,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,12,1,0,20.3,224.5,17.26923076923077,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,72,1,0,19.3,1414.8,19.38082191780822,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,2,1,0,20.3,41.2,13.733333333333334,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,34,1,1,89.85,3091.75,88.33571428571429,2,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,37,0,1,40.55,1390.85,36.60131578947368,3,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,1,1,1,58,1,1,89.85,5125.75,86.87711864406779,4,0,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0,0,0,1,1,1,45.55,45.55,22.775,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,1,1,1,71.25,71.25,35.625,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1,1,1,50.45,50.45,25.225,2,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,72,1,0,68.15,4808.7,65.87260273972602,4,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,1,1,12,0,1,29.3,355.9,27.376923076923074,2,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,2,1,0,19.5,31.55,10.516666666666667,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,47,1,0,19.65,921.55,19.198958333333334,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,6,1,1,44.6,260.8,37.25714285714286,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,60,0,0,53.6,3237.05,53.06639344262295,2,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,1,0,0,2,1,1,83.8,163.7,54.56666666666666,2,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,51,1,1,83.85,4307.1,82.82884615384616,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,72,1,0,109.55,7887.25,108.04452054794521,3,0,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,1,0,72,1,1,85.25,6083.1,83.33013698630137,3,0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,1,1,52,1,0,23.05,1255.1,23.681132075471698,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,71,1,0,93.2,6506.15,90.36319444444445,4,0,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,28,1,0,25.55,672.2,23.179310344827588,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,1,0,71,0,0,46.35,3353.4,46.575,3,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,1,68,1,1,99.55,6668.0,96.6376811594203,4,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,1,1,1,70.35,70.35,35.175,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,11,1,1,89.2,990.3,82.52499999999999,2,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,3,1,1,56.15,168.15,42.0375,2,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,61,1,1,103.3,6518.35,105.13467741935484,3,0,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,6,1,1,75.5,438.0,62.57142857142857,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,46,1,0,53.1,2459.8,52.336170212765964,3,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,50,1,0,70.35,3533.6,69.28627450980392,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,0,0,0,69,1,1,104.05,7262.0,103.74285714285715,3,0,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,1,1,38,1,1,85.4,3297.0,84.53846153846153,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,3,1,1,74.25,210.3,52.575,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,68,1,1,89.6,6127.6,88.80579710144929,2,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,25,1,0,20.8,460.2,17.7,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,18,1,0,99.75,1836.25,96.64473684210526,3,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,7,1,1,85.2,602.55,75.31875,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,65,0,0,59.95,3921.1,59.41060606060606,3,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,12,1,0,19.3,228.75,17.596153846153847,3,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,1,0,0,24.8,24.8,12.4,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,18,1,0,19.0,348.8,18.357894736842105,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,64,1,1,85.0,5484.4,84.3753846153846,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,26,1,1,86.65,2208.75,81.80555555555556,3,0,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,4,1,0,89.6,365.65,73.13,2,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,0,71,1,0,54.5,3778.2,52.474999999999994,4,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,49,1,1,59.75,2934.3,58.68600000000001,3,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,7,1,1,86.8,620.35,77.54375,2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,35,1,1,110.8,3836.3,106.5638888888889,4,0,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,1,1,0,1,1,1,70.3,70.3,35.15,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,6,1,0,89.3,577.6,82.51428571428572,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,25,1,1,90.4,2178.6,83.79230769230769,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,1,13,1,0,53.45,718.1,51.292857142857144,3,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0,9,1,0,54.55,494.05,49.405,3,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,72,1,1,84.9,6065.3,83.08630136986302,4,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,22,1,1,78.65,1663.75,72.33695652173913,3,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0,33,1,0,80.6,2651.1,77.9735294117647,3,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,1,0,0,18,1,1,58.4,964.9,50.78421052631579,3,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,34,1,0,77.2,2753.8,78.68,2,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,6,1,1,90.1,521.3,74.47142857142856,2,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,1,24,1,0,21.05,531.55,21.261999999999997,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,0,0,15,1,1,93.35,1444.65,90.290625,2,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,63,1,0,105.4,6713.2,104.89375,3,0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0,4,1,0,69.35,261.65,52.33,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,66,1,1,70.85,4738.85,70.72910447761194,2,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,0,42,1,0,20.35,869.9,20.230232558139534,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,0,0,4,1,1,80.25,303.7,60.739999999999995,3,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,26,1,1,100.5,2599.95,96.29444444444444,2,0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,39,1,0,81.9,3219.75,80.49375,3,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,1,0,70,1,0,19.85,1328.35,18.709154929577462,3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,3,1,0,55.15,159.15,39.7875,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,0,53,1,0,85.45,4517.25,83.65277777777777,2,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,1,0,2,1,1,45.0,89.75,29.916666666666668,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,72,1,1,74.35,5237.4,71.74520547945205,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False
1,0,1,1,72,0,1,64.8,4719.75,64.6541095890411,3,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,1,1,1,55.45,55.45,27.725,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,48,1,0,78.9,3771.5,76.96938775510205,3,0,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,63,1,0,74.5,4674.55,73.03984375,4,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,0,1,1,72,1,0,24.1,1734.65,23.76232876712329,3,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,59,1,0,54.15,3116.15,51.935833333333335,2,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1,0,0,0,29,0,0,35.6,1072.6,35.75333333333333,3,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
